-180.0 0.751951 0.470163 9.480545 9.198758
-170.0 0.973757 0.577440 9.706264 9.309947
-160.0 1.191314 0.869728 9.927485 9.605899
-150.0 1.476599 1.360036 10.083894 9.967332
-140.0 1.938772 2.048237 10.089054 10.198519
-130.0 2.631756 2.713276 10.003824 10.085344
-120.0 3.479678 3.239598 9.743144 9.503064
-110.0 4.307081 3.694369 9.119039 8.506327
-100.0 4.892716 4.291278 7.922466 7.321028
-80.0 4.674450 5.641070 4.412630 5.379250
-70.0 3.921018 4.271486 4.419490 4.769958
-60.0 2.959611 3.089592 4.108390 4.238371
-50.0 1.968993 2.002302 3.595354 3.628662
-40.0 1.099422 1.042796 2.955398 2.898772
-30.0 0.460303 0.358774 2.236034 2.134505
-20.0 0.104298 0.141027 1.441260 1.477988
-10.0 0.000000 0.485667 0.560063 1.045731
-0.0 0.019377 0.915975 0.000000 0.896597
10.0 0.057216 -0.023135 1.126082 1.045731
20.0 0.191961 -0.382818 2.052768 1.477988
30.0 0.543643 -0.144240 2.822388 2.134505
40.0 1.147407 0.588082 3.458097 2.898772
50.0 1.962028 1.622378 3.968312 3.628662
60.0 2.890949 2.778654 4.350666 4.238371
70.0 3.793339 4.031503 4.531793 4.769958
80.0 4.494474 5.472413 4.401311 5.379250
100.0 4.615878 3.761118 8.175787 7.321028
110.0 3.957432 3.319090 9.144670 8.506327
120.0 3.030111 3.039826 9.493350 9.503064
130.0 2.058463 2.672842 9.470965 10.085344
140.0 1.230126 2.096044 9.332600 10.198519
150.0 0.678055 1.394710 9.250677 9.967332
160.0 0.465443 0.821869 9.249472 9.605899
170.0 0.540317 0.527711 9.322554 9.309947
180.0 0.751957 0.471035 9.479680 9.198758
