  -6.57741   -3.08025   -1.59093  -0.050490
  -6.39657   -3.75518   -1.59093  -0.040839
  -5.90249   -4.24926   -1.59093  -0.022737
  -5.58668   -2.45823   -1.95559  -0.053579
  -5.94580   -3.08025   -1.95559  -0.059662
  -5.58668   -3.70227   -1.95559  -0.047304
  -4.86844   -3.70227   -1.95559  -0.040149
  -5.22756   -3.08025   -2.08224  -0.054152
  -0.97817    3.56035    2.23129  -0.050407
  -0.25993    3.56035    2.10464  -0.052126
  -0.61905    4.18237    2.10464  -0.066125
  -1.33729    4.18237    2.10464  -0.054825
  -1.69641    3.56035    2.10464  -0.038394
  -1.33729    2.93833    2.10464  -0.032866
   0.19084    4.23528    1.73998  -0.061679
  -0.30324    4.72936    1.73998  -0.077571
  -0.97817    4.91020    1.73998  -0.071791
  -1.65310    4.72936    1.73998  -0.046807
   0.30781    4.84633    1.18129  -0.067809
  -0.28220    5.24057    1.18129  -0.086154
  -0.97817    5.37900    1.18129  -0.075561
  -1.67414    5.24057    1.18129  -0.042823
   0.05588    5.35137    0.49595  -0.084607
  -0.61905    5.59703    0.49595  -0.086066
  -1.33729    5.59703    0.49595  -0.059275
   0.05588    5.35137   -0.23337  -0.082708
  -0.61905    5.59703   -0.23337  -0.084112
  -1.33729    5.59703   -0.23337  -0.057164
   0.30781    4.84633   -0.91871  -0.062535
  -0.28220    5.24057   -0.91871  -0.080782
  -0.97817    5.37900   -0.91871  -0.070164
  -1.67414    5.24057   -0.91871  -0.036595
   0.19084    4.23528   -1.47740  -0.052931
  -0.30324    4.72936   -1.47740  -0.069869
  -0.97817    4.91020   -1.47740  -0.064385
  -0.25993    3.56035   -1.84206  -0.043243
  -0.61905    4.18237   -1.84206  -0.058003
  -1.33729    4.18237   -1.84206  -0.047196
  -1.33729    2.93833   -1.84206  -0.028195
  -0.97817    3.56035   -1.96871  -0.043590
   1.03999    2.52808    2.26831  -0.040417
   1.75823    2.52808    2.14166  -0.038496
   1.39911    3.15010    2.14166  -0.038242
   0.68087    3.15010    2.14166  -0.043129
   0.32175    2.52808    2.14166  -0.032842
   2.20900    3.20301    1.77700  -0.019742
   1.03999    3.87793    1.77700  -0.025220
   0.36506    3.69709    1.77700  -0.048282
   2.72021    3.22405    1.21831  -0.001635
   1.03999    3.87793   -1.44038  -0.012011
   1.39911    3.15010   -1.80504  -0.014445
   0.68087    3.15010   -1.80504  -0.029610
   0.68087    1.90606   -1.80504  -0.036275
   1.03999    2.52808   -1.93169  -0.029279
   6.25177   -0.22949    1.04130   0.002014
   3.38154   -2.84482   -0.37336  -0.050645
   3.93174   -3.30649   -0.37336  -0.043381
   3.28557   -2.21144   -1.05870  -0.064379
   3.67981   -2.80145   -1.05870  -0.065120
   4.26982   -3.19569   -1.05870  -0.054432
   4.96579   -3.33412   -1.05870  -0.031007
   3.79678   -2.19040   -1.61739  -0.058370
   4.29086   -2.68448   -1.61739  -0.053634
  -0.84043    1.19804    2.14070  -0.038811
  -1.19955    1.82006    2.01405  -0.025551
  -1.55867    1.19804    2.01405  -0.033630
  -1.19955    0.57602    2.01405  -0.047910
  -0.48131    0.57602    2.01405  -0.046867
  -0.84043   -0.15181    1.64939  -0.063346
  -0.84043   -0.62061    1.09070  -0.063580
  -0.14446   -0.48218    1.09070  -0.076394
   0.50942    1.19804   -1.56799  -0.055286
  -0.12219    1.19804   -1.93265  -0.050238
  -0.48131    1.82006   -1.93265  -0.033252
  -1.19955    1.82006   -1.93265  -0.030147
  -1.19955    0.57602   -1.93265  -0.036271
  -0.84043    1.19804   -2.05930  -0.043390
  -0.76160   -3.49597    0.17625  -0.037664
   1.18177   -0.96999   -0.50909  -0.068879
   0.27245   -3.46834   -0.50909  -0.024096
   1.30650   -1.67732   -1.23841  -0.043244
   1.18177   -2.38465   -1.23841  -0.032027
   1.05705   -1.67732   -1.92375  -0.033233
   0.91862   -2.37329   -1.92375  -0.026743
  -0.04336   -1.67732   -2.84710  -0.024706
  -1.12072   -1.05530   -2.84710  -0.024566
  -1.47984   -1.67732   -2.84710  -0.024933
  -0.76160   -1.67732   -2.97375  -0.024759
  -2.17855   -1.41595    1.64619  -0.036302
  -1.46031   -1.41595    1.51954  -0.034329
  -1.81943   -2.03797    1.51954  -0.028565
  -1.50362   -2.58496    1.15488  -0.030253
  -3.34756   -0.74102   -2.06250  -0.038197
  -2.53767   -0.79393   -2.42716  -0.034389
  -2.89679   -1.41595   -2.42716  -0.034414
  -2.53767   -2.03797   -2.42716  -0.039236
  -2.17855   -1.41595   -2.55381  -0.025791
  -4.20008   -2.18855    2.04309   0.013980
  -3.48184   -2.18855    1.91644  -0.003965
  -3.84096   -2.81057    1.91644   0.008111
  -3.52515   -3.35756    1.55178  -0.007370
  -4.55920   -1.56653   -2.03026  -0.025540
  -4.91832   -2.18855   -2.03026  -0.035022
  -4.55920   -2.81057   -2.03026  -0.045781
  -4.20008   -2.18855   -2.15691  -0.040718
  -2.02502   -0.23257    1.86224  -0.043530
  -2.38414   -0.85459    1.86224  -0.042173
  -1.39341   -0.23257    1.49758  -0.057559
  -1.57425   -0.90750    1.49758  -0.049095
  -3.41819    0.93644   -1.71980  -0.025407
  -2.38414    0.38945   -2.08446  -0.035481
  -3.10238    0.38945   -2.08446  -0.039456
  -3.46150   -0.23257   -2.08446  -0.042536
  -2.74326   -0.23257   -2.21111  -0.044709
  -2.16161    1.10984    2.07031  -0.025407
  -1.80249    1.73186    1.94366  -0.025347
  -2.87985    1.10984    1.94366  -0.021137
  -2.52073    0.48782    1.94366  -0.023756
  -1.80249    0.48782    1.94366  -0.035160
  -1.44337    1.10984   -2.00304  -0.033501
  -1.80249    1.73186   -2.00304  -0.029251
  -2.87985    1.10984   -2.00304  -0.030496
  -1.80249    0.48782   -2.00304  -0.028620
  -2.16161    1.10984   -2.12969  -0.028231
  -2.95851    2.25384    2.08130  -0.036581
  -2.24027    2.25384    1.95465  -0.031500
  -3.31763    2.87586    1.95465  -0.028178
  -3.67675    2.25384    1.95465  -0.028648
  -3.31763    1.63182    1.95465  -0.029090
  -4.12752    2.92877    1.58999  -0.010301
  -4.30836    2.25384    1.58999  -0.010649
  -4.12752    1.57891    1.58999  -0.008528
  -4.24449    3.53982    1.03130   0.015792
  -3.63344    3.42285   -1.62739  -0.010753
  -4.12752    2.92877   -1.62739  -0.010129
  -2.24027    2.25384   -1.99205  -0.037528
  -2.59939    2.87586   -1.99205  -0.036385
  -3.31763    2.87586   -1.99205  -0.031608
  -3.67675    2.25384   -1.99205  -0.031001
  -3.31763    1.63182   -1.99205  -0.034501
  -2.95851    2.25384   -2.11870  -0.040336
  -2.28736    3.45662    2.16768  -0.024018
  -1.92824    4.07864    2.04103  -0.032666
  -2.64648    4.07864    2.04103  -0.011643
  -3.00560    3.45662    2.04103  -0.016178
  -2.64648    2.83460    2.04103  -0.030825
  -1.92824    2.83460    2.04103  -0.028008
  -2.28736    4.80647    1.67637  -0.013922
  -3.45637    4.13155    1.67637   0.005340
  -3.63721    3.45662    1.67637  -0.007183
  -2.28736    4.80647   -1.54101  -0.010435
  -3.45637    4.13155   -1.54101   0.004711
  -1.56912    3.45662   -1.90567  -0.034196
  -1.92824    4.07864   -1.90567  -0.026409
  -2.64648    4.07864   -1.90567  -0.011391
  -3.00560    3.45662   -1.90567  -0.020207
  -1.92824    2.83460   -1.90567  -0.030445
  -2.28736    3.45662   -2.03232  -0.024977
  -0.31018    2.40783    2.20702  -0.021617
   0.04894    3.02985    2.08037  -0.036390
  -1.02842    2.40783    2.08037  -0.021087
  -0.66930    1.78581    2.08037  -0.024485
   0.04894    1.78581    2.08037  -0.018277
   0.40806    2.40783   -1.86633  -0.028291
   0.04894    3.02985   -1.86633  -0.027101
  -1.02842    2.40783   -1.86633  -0.021207
   0.04894    1.78581   -1.86633  -0.034412
  -0.31018    2.40783   -1.99298  -0.022737
   3.16933    2.16287    1.72726  -0.048626
   2.67525    2.65695    1.72726  -0.031838
   3.68054    2.18391    1.16857  -0.051824
   3.28630    2.77392    1.16857  -0.030287
   3.03437    3.27896    0.48323   0.011380
   1.30435   -0.19228   -0.93143  -0.079667
   0.83131    0.81301   -1.49012  -0.064540
   1.32539    0.31893   -1.49012  -0.071330
   2.76742    0.49089    3.05389  -0.020545
   2.40830    1.11291    3.05389  -0.020545
   2.40830   -0.13113    3.05389   0.001684
   3.21819    1.16582    2.68923  -0.041680
   2.72411    1.65990    2.68923  -0.034593
   2.04918    1.84074    2.68923  -0.025466
   3.72940    1.18686    2.13054  -0.057654
   3.33516    1.77687    2.13054  -0.049528
   2.74515    2.17111    2.13054  -0.040801
   1.35321   -1.18933    2.13054   0.004641
   3.63343    1.82024    1.44520  -0.057376
   1.01513   -1.30013    1.44520  -0.022505
   3.37821    0.13149    3.01675  -0.024287
   4.36894   -0.49053    2.65209  -0.011119
   4.18810    0.18440    2.65209  -0.032694
   3.69402    0.67848    2.65209  -0.044133
   4.69931    0.20544    2.09340  -0.032970
   4.30507    0.79545    2.09340  -0.050348
   4.05314    1.30049    1.40806  -0.059719
   1.43484   -1.81988    1.40806  -0.017246
   1.43484   -1.81988    0.67874  -0.036702
   1.98504   -2.28155    0.67874  -0.029665
   2.65997   -2.52721    0.67874  -0.015294
   1.73311   -1.77651   -0.00660  -0.055240
   2.32312   -2.17075   -0.00660  -0.046712
   1.85008   -1.16546   -0.56529  -0.072142
   2.34416   -1.65954   -0.56529  -0.063208
   5.17047    0.16529    1.65230  -0.021830
   4.67639    0.65937    1.65230  -0.046415
   5.68168    0.18633    1.09361  -0.013296
   5.28744    0.77634    1.09361  -0.033369
   4.69743    1.17058    1.09361  -0.052548
   5.58571    0.81971    0.40827  -0.026781
   2.96741   -2.30066   -0.32105  -0.050002
   2.32124   -1.20561   -1.00639  -0.067301
   2.71548   -1.79562   -1.00639  -0.058230
   2.83245   -1.18457   -1.56508  -0.062423
   3.32653   -1.67865   -1.56508  -0.054789
   4.82559   -2.93815    3.14985   0.020846
   5.18471   -3.66598    2.78519   0.022752
   5.85964   -3.48514    2.78519   0.023015
   6.35372   -2.99106    2.78519   0.021324
   5.18471   -4.13478    2.22650   0.021764
   7.12808   -1.60880    1.54116   0.016885
   4.82559   -4.35281    0.81184   0.009273
   4.48874   -3.99635    0.12650  -0.005722
   5.18471   -3.66598   -0.43219  -0.005894
   7.46496   -1.31633    0.74498   0.018268
   7.93376   -1.31633    0.18629   0.017750
   8.18321   -1.31633   -0.49905   0.020216
   8.18321   -1.31633   -1.22837   0.022911
   7.93376   -1.31633   -1.91371   0.023699
   7.79533   -0.62036   -1.91371   0.022363
   4.82913   -2.60231   -1.91371  -0.026585
   5.41914   -2.99655   -1.91371  -0.008581
   7.46496   -1.31633   -2.47240   0.023261
   7.28412   -0.64140   -2.47240   0.023414
   6.79004   -2.48534   -2.47240   0.016586
   7.28412   -1.99126   -2.47240   0.021433
   5.12602    1.18951    0.70241  -0.046880
   4.63194    1.68359    0.70241  -0.056433
   5.63723    1.21055    0.14372  -0.030634
   5.24299    1.80056    0.14372  -0.043350
   5.90038    1.22191   -0.54162  -0.012773
   5.54126    1.84393   -0.54162  -0.026048
   4.99106    2.30560   -0.54162  -0.032673
   4.99106    2.30560   -1.27094  -0.009974
   2.37276   -0.81477   -1.27094  -0.070927
   2.27679   -0.18139   -1.95628  -0.068631
   2.67103   -0.77140   -1.95628  -0.062843
   3.26104   -1.16564   -1.95628  -0.051639
   3.95701   -1.30407   -1.95628  -0.030844
   2.78800   -0.16035   -2.51497  -0.050809
   3.28208   -0.65443   -2.51497  -0.041952
   3.95701   -0.83527   -2.51497  -0.020356
   3.59789    1.13660   -2.87963   0.003298
   3.23877    0.51458   -2.87963  -0.023393
   3.59789   -0.10744   -2.87963  -0.022966
   4.13435    2.15492    0.73716  -0.053353
   3.64027    2.64900    0.73716  -0.039112
   4.64556    2.17596    0.17847  -0.051429
   4.25132    2.76597    0.17847  -0.035015
   3.66131    3.16021    0.17847  -0.015362
   4.54959    2.80934   -0.50687  -0.024648
   3.99939    3.27101   -0.50687  -0.009622
   3.32446    3.51667   -0.50687   0.012538
   4.54959    2.80934   -1.23619  -0.005909
   1.93129   -0.31103   -1.23619  -0.074296
   1.28512    2.17596   -1.92153  -0.026141
   1.14669    1.47999   -1.92153  -0.040954
   1.28512    0.78402   -1.92153  -0.055728
   1.67936    0.19401   -1.92153  -0.063121
   1.61549    1.47999   -2.48022  -0.028760
   1.79633    0.80506   -2.48022  -0.042545
   2.29041    0.31098   -2.48022  -0.050384
   2.60622    0.85797   -2.84488  -0.027463
  -4.44477   -0.50304    2.71866  -0.028444
  -3.75453   -0.50304    2.61942  -0.032229
  -4.09965    0.09473    2.61942  -0.030880
  -4.78989    0.09473    2.61942  -0.026980
  -5.13501   -0.50304    2.61942  -0.018472
  -4.78989   -1.10081    2.61942  -0.013160
  -4.09965   -1.10081    2.61942  -0.023542
  -3.12020   -0.50304    2.32973  -0.033579
  -3.29766    0.15925    2.32973  -0.029499
  -3.78248    0.64407    2.32973  -0.024408
  -4.44477    0.82153    2.32973  -0.021494
  -5.10706    0.64407    2.32973  -0.020024
  -5.59188    0.15925    2.32973  -0.015602
  -5.76934   -0.50304    2.32973  -0.003262
  -5.59188   -1.16533    2.32973   0.012882
  -5.10706   -1.65015    2.32973   0.017168
  -4.44477   -1.82761    2.32973   0.003717
  -3.78248   -1.65015    2.32973  -0.013561
  -3.29766   -1.16533    2.32973  -0.027038
  -3.07643    0.74437    1.87307  -0.015862
  -3.61945    1.15443    1.87307  -0.015913
  -4.95148    1.27786    1.87307  -0.008712
  -5.56060    0.97456    1.87307  -0.010276
  -6.01902    0.47169    1.87307  -0.008158
  -6.26483   -0.16281    1.87307   0.003086
  -6.26483   -0.84327    1.87307   0.024752
  -6.01902   -1.47777    1.87307   0.054167
  -3.07643   -1.75045    1.87307  -0.016554
  -2.71822   -1.17191    1.87307  -0.032324
  -5.13344    1.61648    1.28643   0.007107
  -5.75471    1.29993    1.28643  -0.000881
  -6.24774    0.80690    1.28643  -0.003863
  -6.56429    0.18563    1.28643   0.003426
  -6.67337   -0.50304    1.28643   0.022851
  -6.56429   -1.19171    1.28643   0.058022
  -6.03285    1.32970    0.61733   0.001553
  -6.48486    0.80805    0.61733  -0.003384
  -6.77160    0.18018    0.61733   0.003558
  -6.86983   -0.50304    0.61733   0.022227
  -6.77160   -1.18626    0.61733   0.055416
  -6.03285    1.32970   -0.08001  -0.001134
  -6.48486    0.80805   -0.08001  -0.008984
  -6.77160    0.18018   -0.08001  -0.004263
  -6.86983   -0.50304   -0.08001   0.010611
  -6.77160   -1.18626   -0.08001   0.032768
  -5.75471    1.29993   -0.74911  -0.006831
  -6.24774    0.80690   -0.74911  -0.017996
  -6.56429    0.18563   -0.74911  -0.016786
  -6.67337   -0.50304   -0.74911  -0.006875
  -6.56429   -1.19171   -0.74911   0.003509
  -4.95148    1.27786   -1.33575  -0.010051
  -5.56060    0.97456   -1.33575  -0.022546
  -6.01902    0.47169   -1.33575  -0.029070
  -6.26483   -0.16281   -1.33575  -0.026673
  -6.26483   -0.84327   -1.33575  -0.020233
  -6.01902   -1.47777   -1.33575  -0.021686
  -3.78248    0.64407   -1.79241  -0.029780
  -4.44477    0.82153   -1.79241  -0.027172
  -5.10706    0.64407   -1.79241  -0.032178
  -5.59188    0.15925   -1.79241  -0.036466
  -5.76934   -0.50304   -1.79241  -0.033932
  -5.59188   -1.16533   -1.79241  -0.029582
  -4.09965    0.09473   -2.08210  -0.037090
  -4.78989    0.09473   -2.08210  -0.037787
  -5.13501   -0.50304   -2.08210  -0.037220
  -4.78989   -1.10081   -2.08210  -0.030752
  -4.09965   -1.10081   -2.08210  -0.028497
  -4.44477   -0.50304   -2.18134  -0.035892
   1.31418   -0.82986   -1.00155  -0.063519
   1.31418   -0.82986   -1.74923  -0.046251
   1.15198   -0.11921   -1.74923  -0.052973
   0.69750    0.45069   -1.74923  -0.054177
   0.98978   -0.82986   -2.42285  -0.030602
   0.78127   -0.11974   -2.42285  -0.031290
   0.22194    0.36492   -2.42285  -0.030572
  -0.51063    0.47025   -2.42285  -0.030037
  -1.18384    0.16280   -2.42285  -0.026583
  -1.58397   -0.45981   -2.42285  -0.025150
   0.78127   -1.53998   -2.42285  -0.028121
   0.40522   -0.82986   -2.88902  -0.022752
   0.04076   -0.19859   -2.88902  -0.021388
  -0.68816   -0.19859   -2.88902  -0.021775
  -0.32370   -0.82986   -3.05539  -0.021851
  -0.93484   -3.84527   -0.47318  -0.046300
  -0.20227   -3.73994   -0.47318  -0.028843
  -1.11237   -4.14197   -1.14680  -0.042022
  -0.38345   -4.14197   -1.14680  -0.024270
   0.27329   -3.82571   -1.14680  -0.019950
   0.72777   -3.25581   -1.14680  -0.022550
  -1.76911   -3.82571   -1.89448  -0.054161
  -1.11237   -4.14197   -1.89448  -0.028227
  -0.38345   -4.14197   -1.89448  -0.016393
   0.27329   -3.82571   -1.89448  -0.014165
   0.72777   -3.25581   -1.89448  -0.018283
   0.56557   -2.54516   -2.56810  -0.020362
  -2.00818   -2.17511   -2.56810  -0.029695
  -2.00818   -2.91521   -2.56810  -0.039682
  -1.60805   -3.53782   -2.56810  -0.030383
  -0.93484   -3.84527   -2.56810  -0.017168
  -0.20227   -3.73994   -2.56810  -0.011499
   0.35706   -3.25528   -2.56810  -0.013638
  -0.01899   -2.54516   -3.03427  -0.017327
  -0.38345   -1.91389   -3.03427  -0.023011
  -1.11237   -1.91389   -3.03427  -0.023701
  -1.47683   -2.54516   -3.03427  -0.023280
  -1.11237   -3.17643   -3.03427  -0.017597
  -0.38345   -3.17643   -3.03427  -0.012863
  -0.74791   -2.54516   -3.20064  -0.017892
  -0.14764   -1.89114    1.67479  -0.012372
   0.58128   -1.89114    1.50842  -0.010225
   0.21682   -1.25987    1.50842  -0.022955
  -0.51210   -1.25987    1.50842  -0.028747
  -0.87656   -1.89114    1.50842  -0.019283
  -0.51210   -2.52241    1.50842  -0.012831
   0.21682   -2.52241    1.50842  -0.006410
   1.16584   -1.89114    1.04225  -0.021343
  -1.00778   -2.88380    1.04225  -0.025067
  -0.33457   -3.19125    1.04225  -0.016327
   0.39800   -3.08592    1.04225  -0.008432
   0.95733   -2.60126    1.04225  -0.008528
   0.21682   -3.48795    0.36863  -0.017971
   0.87356   -3.17169    0.36863  -0.013699
   1.32804   -2.60179    0.36863  -0.019784
   1.49024   -1.89114   -0.37905  -0.046138
   0.87356   -3.17169   -0.37905  -0.021686
   1.32804   -2.60179   -0.37905  -0.028253
  -5.97008   -2.88098    2.33016   0.068117
  -5.24116   -2.88098    2.16379   0.051009
  -5.60562   -2.24971    2.16379   0.061135
  -6.33454   -2.24971    2.16379   0.073641
  -6.69900   -2.88098    2.16379   0.078535
  -6.33454   -3.51225    2.16379   0.074047
  -5.60562   -3.51225    2.16379   0.059872
  -6.83022   -1.88832    1.69762   0.077150
  -7.23035   -2.51093    1.69762   0.080191
  -7.23035   -3.25103    1.69762   0.080306
  -6.83022   -3.87364    1.69762   0.078167
  -6.99128   -1.60043    1.02400   0.072282
  -7.44576   -2.17033    1.02400   0.072813
  -7.60796   -2.88098    1.02400   0.073299
  -7.44576   -3.59163    1.02400   0.072947
  -6.99128   -4.16153    1.02400   0.073705
  -6.99128   -1.60043    0.27632   0.056251
  -7.44576   -2.17033    0.27632   0.054562
  -7.60796   -2.88098    0.27632   0.054409
  -7.44576   -3.59163    0.27632   0.054025
  -7.23035   -2.51093   -0.39730   0.019113
  -4.57042   -4.66494    1.52238   0.049099
  -3.62140   -4.03367    1.05621   0.005539
  -5.79502   -5.02633    1.05621   0.071551
  -5.12181   -5.33378    1.05621   0.065872
  -4.38924   -5.22845    1.05621   0.054915
  -3.82991   -4.74379    1.05621   0.033157
  -5.95608   -5.31422    0.38259   0.066526
  -5.29934   -5.63048    0.38259   0.066087
  -4.57042   -5.63048    0.38259   0.059761
  -3.91368   -5.31422    0.38259   0.043101
  -3.45920   -4.74432    0.38259   0.009301
  -5.95608   -5.31422   -0.36509   0.053090
  -5.29934   -5.63048   -0.36509   0.057410
  -4.57042   -5.63048   -0.36509   0.052504
  -3.91368   -5.31422   -0.36509   0.034457
  -3.45920   -4.74432   -0.36509  -0.007504
  -5.79502   -5.02633   -1.03871   0.030430
  -5.12181   -5.33378   -1.03871   0.040115
  -4.38924   -5.22845   -1.03871   0.032006
  -3.82991   -4.74379   -1.03871   0.000491
  -5.29934   -4.66494   -1.50488   0.007570
  -4.57042   -4.66494   -1.50488   0.008133
   1.72797    4.10006    1.68177   0.000820
   2.46848    4.17891    1.21560   0.021875
   1.90915    4.66357    1.21560   0.020245
   1.17658    4.76890    1.21560  -0.001688
   2.83919    4.17944    0.54198   0.032314
   2.38471    4.74934    0.54198   0.035022
   1.72797    5.06560    0.54198   0.024086
   0.99905    5.06560    0.54198  -0.007801
   2.83919    4.17944   -0.20570   0.037566
   2.38471    4.74934   -0.20570   0.038305
   1.72797    5.06560   -0.20570   0.026301
   0.99905    5.06560   -0.20570  -0.006206
   2.46848    4.17891   -0.87932   0.036109
   1.90915    4.66357   -0.87932   0.028541
   1.17658    4.76890   -0.87932   0.004052
   1.72797    4.10006   -1.34549   0.016501
  -4.75591    2.21893    1.42097   0.003022
  -4.88713    3.21159    0.95480   0.016709
  -5.28726    2.58898    0.95480   0.017274
  -5.28726    1.84888    0.95480   0.016342
  -5.04819    3.49948    0.28118   0.025749
  -5.50267    2.92958    0.28118   0.024100
  -5.66487    2.21893    0.28118   0.021926
  -4.39145    3.81574   -0.46650   0.032360
  -5.04819    3.49948   -0.46650   0.024621
  -5.50267    2.92958   -0.46650   0.023072
  -5.66487    2.21893   -0.46650   0.019602
  -4.21392    3.51904   -1.14012   0.012155
  -4.88713    3.21159   -1.14012   0.014343
  -5.28726    2.58898   -1.14012   0.014082
  -5.28726    1.84888   -1.14012   0.007126
  -4.75591    2.21893   -1.60629  -0.001621
  -4.39145    1.58766   -1.60629  -0.012000
  -3.19969    5.01491    1.59469   0.008732
  -2.28959    5.57842    1.12852  -0.006746
  -3.02216    5.68375    1.12852   0.011336
  -3.69537    5.37630    1.12852   0.019409
  -4.09550    4.75369    1.12852   0.021048
  -4.09550    4.01359    1.12852   0.018756
  -1.81403    5.66419    0.45490  -0.025184
  -2.47077    5.98045    0.45490   0.003029
  -3.19969    5.98045    0.45490   0.017327
  -3.85643    5.66419    0.45490   0.024291
  -4.31091    5.09429    0.45490   0.026872
  -4.47311    4.38364    0.45490   0.028376
  -1.81403    5.66419   -0.29278  -0.023514
  -2.47077    5.98045   -0.29278   0.003577
  -3.19969    5.98045   -0.29278   0.017523
  -3.85643    5.66419   -0.29278   0.024387
  -4.31091    5.09429   -0.29278   0.027076
  -4.47311    4.38364   -0.29278   0.029268
  -2.28959    5.57842   -0.96640  -0.004535
  -3.02216    5.68375   -0.96640   0.012056
  -3.69537    5.37630   -0.96640   0.019731
  -4.09550    4.75369   -0.96640   0.021726
  -4.09550    4.01359   -0.96640   0.021600
  -3.19969    5.01491   -1.43257   0.009490
   1.31685    0.47914    3.54562   0.004949
   2.04577    0.47914    3.37925  -0.002772
   1.68131    1.11041    3.37925  -0.005100
   0.95239    1.11041    3.37925   0.000552
   0.58793    0.47914    3.37925   0.005165
   0.95239   -0.15213    3.37925   0.008757
   1.68131   -0.15213    3.37925   0.008169
   1.12992    1.77925    2.91308  -0.011862
   0.45671    1.47180    2.91308  -0.006060
   0.05658    0.84919    2.91308  -0.004428
   0.05658    0.10909    2.91308  -0.002445
   0.45671   -0.51352    2.91308   0.002753
   1.12992   -0.82097    2.91308   0.009464
   0.95239    2.07595    2.23946  -0.028267
  -0.15883    1.18979    2.23946  -0.021874
  -0.15883   -0.23151    2.23946  -0.022132
   0.29565   -0.80141    2.23946  -0.011061
   0.95239   -1.11767    2.23946  -0.001272
  -0.15883   -0.23151    1.49178  -0.062803
   0.29565   -0.80141    1.49178  -0.034406
   3.00679   -1.23797    3.49091   0.014706
   3.73571   -1.23797    3.32454   0.012380
   3.37125   -0.60670    3.32454  -0.000219
   2.64233   -0.60670    3.32454   0.006298
   2.27787   -1.23797    3.32454   0.015949
   2.64233   -1.86924    3.32454   0.021819
   3.37125   -1.86924    3.32454   0.022777
   1.74652   -0.86792    2.85837   0.016917
   1.74652   -1.60802    2.85837   0.014545
   2.14665   -2.23063    2.85837   0.019717
   2.81986   -2.53808    2.85837   0.027378
   1.53111   -1.94862    2.18475   0.004543
   1.98559   -2.51852    2.18475   0.012346
   2.64233   -2.83478    2.18475   0.024956
   1.98559   -2.51852    1.43707  -0.003156
   6.69831   -3.03215    2.49108   0.021792
   6.33385   -3.66342    2.49108   0.024111
   7.28287   -3.03215    2.02491   0.023366
   5.78246   -4.33226    2.02491   0.022578
   6.51503   -4.22693    2.02491   0.025630
   7.07436   -3.74227    2.02491   0.026477
   7.60727   -3.03215    1.35129   0.028886
   7.44507   -2.32150    1.35129   0.024013
   5.60493   -4.62896    1.35129   0.019364
   6.33385   -4.62896    1.35129   0.025568
   6.99059   -4.31270    1.35129   0.029905
   7.44507   -3.74280    1.35129   0.031128
   7.60727   -3.03215    0.60361   0.037740
   5.60493   -4.62896    0.60361   0.016853
   6.33385   -4.62896    0.60361   0.025766
   6.99059   -4.31270    0.60361   0.032354
   7.44507   -3.74280    0.60361   0.036313
   5.10925   -4.02481   -0.07001   0.002031
   5.78246   -4.33226   -0.07001   0.016803
